FID,OBJECTID,Complaint_,Latitude,Longitude,Hour_,ntaname
24329,20642,Noise - Vehicle,40.81343821,-73.94134584,2AM,Central Harlem North-Polo Grounds
24331,20710,Noise - Vehicle,40.81343821,-73.94134584,12AM,Central Harlem North-Polo Grounds
24337,20896,Noise - Vehicle,40.81065108,-73.94440081,2AM,Central Harlem North-Polo Grounds
24339,20916,Noise - Vehicle,40.82479996,-73.93868733,1AM,Central Harlem North-Polo Grounds
24342,20987,Noise - Vehicle,40.81658079,-73.94675861,7PM,Central Harlem North-Polo Grounds
24347,21096,Noise - Vehicle,40.81065108,-73.94440081,2AM,Central Harlem North-Polo Grounds
24350,21132,Noise - Vehicle,40.81065108,-73.94440081,2AM,Central Harlem North-Polo Grounds
24353,21215,Noise - Vehicle,40.81401074,-73.94464728,8PM,Central Harlem North-Polo Grounds
24356,21296,Noise - Vehicle,40.82518643,-73.93768972,10PM,Central Harlem North-Polo Grounds
24357,21349,Noise - Vehicle,40.81620978,-73.93511863,6PM,Central Harlem North-Polo Grounds
24366,21570,Noise - Vehicle,40.8130014,-73.94615095,2AM,Central Harlem North-Polo Grounds
24373,21782,Noise - Vehicle,40.8074379,-73.94068647,10PM,Central Harlem North-Polo Grounds
24374,21784,Noise - Vehicle,40.82231585,-73.94378768,8PM,Central Harlem North-Polo Grounds
24393,22214,Noise - Vehicle,40.8112604,-73.95038619,1AM,Central Harlem North-Polo Grounds
24399,22307,Noise - Vehicle,40.81759914,-73.94122656,12AM,Central Harlem North-Polo Grounds
24419,22749,Noise - Vehicle,40.8218358,-73.93894298,10PM,Central Harlem North-Polo Grounds
24422,22802,Noise - Vehicle,40.81343821,-73.94134584,10PM,Central Harlem North-Polo Grounds
24439,23105,Noise - Vehicle,40.8130239,-73.94163521,2AM,Central Harlem North-Polo Grounds
24444,23158,Noise - Vehicle,40.81573794,-73.94067907,2AM,Central Harlem North-Polo Grounds
24456,23603,Noise - Vehicle,40.81303437,-73.94623401,7PM,Central Harlem North-Polo Grounds
24463,23731,Noise - Vehicle,40.82338947,-73.93923422,7PM,Central Harlem North-Polo Grounds
24474,23973,Noise - Vehicle,40.82193183,-73.93887424,12AM,Central Harlem North-Polo Grounds
24483,24241,Noise - Vehicle,40.81820308,-73.94710053,9PM,Central Harlem North-Polo Grounds
24493,24559,Noise - Vehicle,40.81301788,-73.94619429,3AM,Central Harlem North-Polo Grounds
24499,24625,Noise - Vehicle,40.80827954,-73.93879286,11AM,Central Harlem North-Polo Grounds
24503,24679,Noise - Vehicle,40.811642,-73.95059181,9PM,Central Harlem North-Polo Grounds
24504,24693,Noise - Vehicle,40.81343821,-73.94134584,9PM,Central Harlem North-Polo Grounds
24517,20147,Noise - Vehicle,40.85132294,-73.94028587,12AM,Washington Heights South
24524,20226,Noise - Vehicle,40.83468838,-73.94249435,1AM,Washington Heights South
24530,20360,Noise - Vehicle,40.83383474,-73.94242281,11PM,Washington Heights South
24538,20507,Noise - Vehicle,40.84777934,-73.93487097,11PM,Washington Heights South
24541,20522,Noise - Vehicle,40.84370711,-73.93651943,8PM,Washington Heights South
24570,20863,Noise - Vehicle,40.8370522,-73.93839055,1AM,Washington Heights South
24571,20884,Noise - Vehicle,40.8406607,-73.93691627,10PM,Washington Heights South
24572,20914,Noise - Vehicle,40.84760833,-73.93834824,8PM,Washington Heights South
24574,20929,Noise - Vehicle,40.84777934,-73.93487097,1AM,Washington Heights South
24577,20983,Noise - Vehicle,40.84710958,-73.93983423,1PM,Washington Heights South
24578,21027,Noise - Vehicle,40.83732755,-73.94004907,5AM,Washington Heights South
24594,21159,Noise - Vehicle,40.83758551,-73.94548777,10PM,Washington Heights South
24599,21216,Noise - Vehicle,40.83787433,-73.94683553,11PM,Washington Heights South
24603,21283,Noise - Vehicle,40.8416793,-73.93749357,9AM,Washington Heights South
24607,21316,Noise - Vehicle,40.83488897,-73.94293867,8PM,Washington Heights South
24613,21397,Noise - Vehicle,40.83488897,-73.94293867,8PM,Washington Heights South
24620,21509,Noise - Vehicle,40.83283091,-73.94391973,6PM,Washington Heights South
24629,21612,Noise - Vehicle,40.83313867,-73.94464943,2PM,Washington Heights South
24630,21625,Noise - Vehicle,40.84769639,-73.93878189,5AM,Washington Heights South
24633,21636,Noise - Vehicle,40.84457605,-73.93449822,5AM,Washington Heights South
24635,21643,Noise - Vehicle,40.83666499,-73.94333105,1AM,Washington Heights South
24639,21707,Noise - Vehicle,40.84492185,-73.93946032,12AM,Washington Heights South
24640,21711,Noise - Vehicle,40.83427258,-73.94536401,5PM,Washington Heights South
24641,21727,Noise - Vehicle,40.84783951,-73.93952273,6AM,Washington Heights South
24655,21862,Noise - Vehicle,40.83680331,-73.94558599,10PM,Washington Heights South
24660,22003,Noise - Vehicle,40.83603933,-73.93825777,1AM,Washington Heights South
24665,22042,Noise - Vehicle,40.84393454,-73.93583251,11PM,Washington Heights South
24666,22061,Noise - Vehicle,40.83680331,-73.94558599,12AM,Washington Heights South
24677,22179,Noise - Vehicle,40.8446865,-73.94079421,8AM,Washington Heights South
24678,22183,Noise - Vehicle,40.83680331,-73.94558599,11PM,Washington Heights South
24680,22196,Noise - Vehicle,40.84457605,-73.93449822,1AM,Washington Heights South
24682,22220,Noise - Vehicle,40.83923236,-73.94554425,1AM,Washington Heights South
24683,22224,Noise - Vehicle,40.84407366,-73.93931652,11PM,Washington Heights South
24684,22237,Noise - Vehicle,40.84769639,-73.93878189,11PM,Washington Heights South
24688,22248,Noise - Vehicle,40.83399685,-73.94276597,1AM,Washington Heights South
24689,22252,Noise - Vehicle,40.84407366,-73.93931652,10PM,Washington Heights South
24690,22255,Noise - Vehicle,40.83718241,-73.94068886,4AM,Washington Heights South
24692,22263,Noise - Vehicle,40.83399685,-73.94276597,1AM,Washington Heights South
24700,22314,Noise - Vehicle,40.83335895,-73.94052965,11PM,Washington Heights South
24704,22341,Noise - Vehicle,40.83260284,-73.94337788,5PM,Washington Heights South
24710,22390,Noise - Vehicle,40.84063597,-73.93686209,9PM,Washington Heights South
24711,22394,Noise - Vehicle,40.84231203,-73.93514015,8PM,Washington Heights South
24720,22459,Noise - Vehicle,40.83320462,-73.94480477,12AM,Washington Heights South
24721,22461,Noise - Vehicle,40.83489177,-73.93775291,9PM,Washington Heights South
24722,22462,Noise - Vehicle,40.83399685,-73.94276597,2AM,Washington Heights South
24727,22512,Noise - Vehicle,40.84394176,-73.93902389,2AM,Washington Heights South
24732,22544,Noise - Vehicle,40.84422101,-73.93769358,2AM,Washington Heights South
24734,22559,Noise - Vehicle,40.83320462,-73.94480477,5PM,Washington Heights South
24738,22574,Noise - Vehicle,40.8366063,-73.94122422,10PM,Washington Heights South
24741,22631,Noise - Vehicle,40.83459221,-73.94228122,10PM,Washington Heights South
24744,22692,Noise - Vehicle,40.83477355,-73.94266412,10PM,Washington Heights South
24746,22703,Noise - Vehicle,40.84555393,-73.94098861,4PM,Washington Heights South
24748,22730,Noise - Vehicle,40.84769639,-73.93878189,6AM,Washington Heights South
24749,22731,Noise - Vehicle,40.83314415,-73.9446169,10PM,Washington Heights South
24757,22812,Noise - Vehicle,40.83411404,-73.94111801,3PM,Washington Heights South
24763,22850,Noise - Vehicle,40.83489177,-73.93775291,8PM,Washington Heights South
24765,22853,Noise - Vehicle,40.83489177,-73.93775291,9PM,Washington Heights South
24768,22893,Noise - Vehicle,40.84497845,-73.93751577,3PM,Washington Heights South
24786,23048,Noise - Vehicle,40.83283091,-73.94391973,8PM,Washington Heights South
24791,23078,Noise - Vehicle,40.8322401,-73.94250008,10PM,Washington Heights South
24797,23136,Noise - Vehicle,40.84569788,-73.93317426,7AM,Washington Heights South
24805,23232,Noise - Vehicle,40.83777968,-73.94402036,10PM,Washington Heights South
24807,23278,Noise - Vehicle,40.84555393,-73.94098861,10PM,Washington Heights South
24808,23293,Noise - Vehicle,40.83670715,-73.94539092,12AM,Washington Heights South
24812,23320,Noise - Vehicle,40.83468838,-73.94249435,12AM,Washington Heights South
24813,23379,Noise - Vehicle,40.83654859,-73.9411014,11PM,Washington Heights South
24821,23484,Noise - Vehicle,40.83204996,-73.94100059,7PM,Washington Heights South
24825,23542,Noise - Vehicle,40.83237927,-73.94088466,8PM,Washington Heights South
24829,23635,Noise - Vehicle,40.84457605,-73.93449822,2AM,Washington Heights South
24840,23717,Noise - Vehicle,40.83819186,-73.94501385,7PM,Washington Heights South
24842,23760,Noise - Vehicle,40.84384452,-73.93684458,10PM,Washington Heights South
24858,23960,Noise - Vehicle,40.84231203,-73.93514015,2AM,Washington Heights South
24863,24075,Noise - Vehicle,40.84742029,-73.94091828,4PM,Washington Heights South
24866,24156,Noise - Vehicle,40.83792612,-73.9404822,12AM,Washington Heights South
24876,24246,Noise - Vehicle,40.83645514,-73.94083768,10PM,Washington Heights South
24880,24281,Noise - Vehicle,40.83717789,-73.942597,10PM,Washington Heights South
24888,24380,Noise - Vehicle,40.8366063,-73.94122422,10PM,Washington Heights South
24903,24485,Noise - Vehicle,40.84563723,-73.93271168,9PM,Washington Heights South
24905,24506,Noise - Vehicle,40.84058097,-73.93667782,5PM,Washington Heights South
24906,24527,Noise - Vehicle,40.83280618,-73.94385832,9PM,Washington Heights South
24912,24575,Noise - Vehicle,40.83657605,-73.94112668,10PM,Washington Heights South
24920,24734,Noise - Vehicle,40.83434487,-73.9416418,11PM,Washington Heights South
24924,24797,Noise - Vehicle,40.84056451,-73.93668868,6PM,Washington Heights South
24926,24837,Noise - Vehicle,40.84976523,-73.93752573,12AM,Washington Heights South
24928,24861,Noise - Vehicle,40.83690108,-73.93807989,12AM,Washington Heights South
24940,20322,Noise - Vehicle,40.70479849,-74.01668465,11PM,park-cemetery-etc-Manhattan
24944,20874,Noise - Vehicle,40.86159275,-73.92474206,3AM,park-cemetery-etc-Manhattan
24946,21090,Noise - Vehicle,40.86725797,-73.92934183,1AM,park-cemetery-etc-Manhattan
24954,23218,Noise - Vehicle,40.76687588,-73.97907601,10PM,park-cemetery-etc-Manhattan
24961,23904,Noise - Vehicle,40.70479849,-74.01668465,11PM,park-cemetery-etc-Manhattan
24985,25553,Noise - Vehicle,40.81860387,-73.95362508,2AM,Manhattanville
24990,25740,Noise - Vehicle,40.81410781,-73.95309354,2PM,Manhattanville
25013,27653,Noise - Vehicle,40.812219,-73.95202195,12AM,Manhattanville
25019,28041,Noise - Vehicle,40.82148641,-73.94853953,8PM,Manhattanville
25027,28704,Noise - Vehicle,40.81840606,-73.95315193,9PM,Manhattanville
25031,28869,Noise - Vehicle,40.81942531,-73.95556464,3AM,Manhattanville
25039,29199,Noise - Vehicle,40.81912221,-73.95260949,1AM,Manhattanville
25044,29358,Noise - Vehicle,40.81356636,-73.95132013,7PM,Manhattanville
25045,29413,Noise - Vehicle,40.81866704,-73.95372981,3AM,Manhattanville
25053,29961,Noise - Vehicle,40.8132155,-73.95244029,12AM,Manhattanville
25056,30087,Noise - Vehicle,40.81840606,-73.95315193,12AM,Manhattanville
25078,25826,Noise - Vehicle,40.75962503,-73.97007936,9PM,Turtle Bay-East Midtown
25079,25929,Noise - Vehicle,40.75283438,-73.96949048,9AM,Turtle Bay-East Midtown
25091,26219,Noise - Vehicle,40.76014085,-73.96934275,5PM,Turtle Bay-East Midtown
25101,26397,Noise - Vehicle,40.75832921,-73.96893569,8AM,Turtle Bay-East Midtown
25106,26622,Noise - Vehicle,40.75679222,-73.9691963,9AM,Turtle Bay-East Midtown
25117,26894,Noise - Vehicle,40.75798893,-73.96917409,9PM,Turtle Bay-East Midtown
25121,26977,Noise - Vehicle,40.7521167,-73.975558,10AM,Turtle Bay-East Midtown
25122,27037,Noise - Vehicle,40.75595103,-73.96465596,4AM,Turtle Bay-East Midtown
25134,27379,Noise - Vehicle,40.75461951,-73.97373433,5AM,Turtle Bay-East Midtown
25140,27471,Noise - Vehicle,40.7589494,-73.96848059,4PM,Turtle Bay-East Midtown
25143,27578,Noise - Vehicle,40.75763866,-73.96340976,4PM,Turtle Bay-East Midtown
25144,27582,Noise - Vehicle,40.75830822,-73.9629257,3PM,Turtle Bay-East Midtown
25151,27883,Noise - Vehicle,40.75461951,-73.97373433,5AM,Turtle Bay-East Midtown
25152,27902,Noise - Vehicle,40.75527667,-73.96754748,1AM,Turtle Bay-East Midtown
25157,28021,Noise - Vehicle,40.75575619,-73.964786,6PM,Turtle Bay-East Midtown
25162,28309,Noise - Vehicle,40.75898052,-73.96243442,4PM,Turtle Bay-East Midtown
25168,28454,Noise - Vehicle,40.74691989,-73.97122912,5AM,Turtle Bay-East Midtown
25175,28627,Noise - Vehicle,40.75874358,-73.96861785,8AM,Turtle Bay-East Midtown
25201,29857,Noise - Vehicle,40.75600042,-73.96461984,5AM,Turtle Bay-East Midtown
25208,25311,Noise - Vehicle,40.76358384,-73.96363753,2AM,Lenox Hill-Roosevelt Island
25234,26909,Noise - Vehicle,40.7674596,-73.95624914,10PM,Lenox Hill-Roosevelt Island
25243,27161,Noise - Vehicle,40.76880256,-73.95836021,10AM,Lenox Hill-Roosevelt Island
25248,27213,Noise - Vehicle,40.76148861,-73.96060645,10AM,Lenox Hill-Roosevelt Island
25285,27933,Noise - Vehicle,40.76290812,-73.96203873,9AM,Lenox Hill-Roosevelt Island
25315,29005,Noise - Vehicle,40.762117,-73.96015486,9PM,Lenox Hill-Roosevelt Island
25320,29369,Noise - Vehicle,40.76689708,-73.95667188,9PM,Lenox Hill-Roosevelt Island
25328,29675,Noise - Vehicle,40.76149892,-73.95868965,8PM,Lenox Hill-Roosevelt Island
25347,25240,Noise - Vehicle,40.82942013,-73.94580161,1AM,Hamilton Heights
25349,25257,Noise - Vehicle,40.8270579,-73.94788843,2AM,Hamilton Heights
25353,25308,Noise - Vehicle,40.83061263,-73.94862281,1AM,Hamilton Heights
25355,25358,Noise - Vehicle,40.82849131,-73.94940133,2AM,Hamilton Heights
25361,25434,Noise - Vehicle,40.83022246,-73.94768359,6PM,Hamilton Heights
25362,25454,Noise - Vehicle,40.82262861,-73.9435056,11PM,Hamilton Heights
25370,25637,Noise - Vehicle,40.82736695,-73.95166776,1AM,Hamilton Heights
25375,25821,Noise - Vehicle,40.82942013,-73.94580161,6AM,Hamilton Heights
25379,25901,Noise - Vehicle,40.82694252,-73.94766449,8PM,Hamilton Heights
25388,26104,Noise - Vehicle,40.82939027,-73.94087286,12AM,Hamilton Heights
25389,26135,Noise - Vehicle,40.82939027,-73.94087286,12AM,Hamilton Heights
25401,26590,Noise - Vehicle,40.82705969,-73.95201125,11PM,Hamilton Heights
25404,26662,Noise - Vehicle,40.8235478,-73.95538485,5PM,Hamilton Heights
25413,26914,Noise - Vehicle,40.82945034,-73.94583049,12AM,Hamilton Heights
25414,26937,Noise - Vehicle,40.82694249,-73.94761391,12PM,Hamilton Heights
25418,27001,Noise - Vehicle,40.83269635,-73.94971252,12PM,Hamilton Heights
25446,27561,Noise - Vehicle,40.82513813,-73.95139477,4PM,Hamilton Heights
25447,27606,Noise - Vehicle,40.82835528,-73.94042934,2PM,Hamilton Heights
25448,27639,Noise - Vehicle,40.82653035,-73.94666032,9AM,Hamilton Heights
25451,27737,Noise - Vehicle,40.82388692,-73.9523062,1AM,Hamilton Heights
25457,27854,Noise - Vehicle,40.82743256,-73.94495409,10PM,Hamilton Heights
25482,28313,Noise - Vehicle,40.82743256,-73.94495409,12AM,Hamilton Heights
25486,28379,Noise - Vehicle,40.82715319,-73.94620092,7PM,Hamilton Heights
25492,28706,Noise - Vehicle,40.82892541,-73.95039469,6PM,Hamilton Heights
25502,29126,Noise - Vehicle,40.82806445,-73.94064279,10PM,Hamilton Heights
25506,29208,Noise - Vehicle,40.82595513,-73.94335824,4PM,Hamilton Heights
25510,29308,Noise - Vehicle,40.82854734,-73.94028824,10PM,Hamilton Heights
25518,29395,Noise - Vehicle,40.83045769,-73.94034796,10PM,Hamilton Heights
25520,29474,Noise - Vehicle,40.82849131,-73.94940133,4PM,Hamilton Heights
25527,29629,Noise - Vehicle,40.82593409,-73.95138335,1PM,Hamilton Heights
25533,29734,Noise - Vehicle,40.82746873,-73.94598387,8PM,Hamilton Heights
25543,30045,Noise - Vehicle,40.82416166,-73.95297806,7PM,Hamilton Heights
25568,25422,Noise - Vehicle,40.7657624,-73.98466105,5PM,Clinton
25572,25476,Noise - Vehicle,40.7657267,-73.98452749,5PM,Clinton
25578,25729,Noise - Vehicle,40.76577887,-73.98470076,5PM,Clinton
25623,27806,Noise - Vehicle,40.76103919,-73.98895053,7PM,Clinton
25638,28589,Noise - Vehicle,40.76661626,-73.98666083,9AM,Clinton
25644,28750,Noise - Vehicle,40.7605234,-73.99160738,3AM,Clinton
25668,29570,Noise - Vehicle,40.76047124,-73.99148827,5AM,Clinton
25676,29800,Noise - Vehicle,40.76642463,-73.99202179,12AM,Clinton
25690,25208,Noise - Vehicle,40.72179252,-73.99985209,3PM,SoHo-TriBeCa-Civic Center-Little Italy
25694,25353,Noise - Vehicle,40.72179252,-73.99985209,6PM,SoHo-TriBeCa-Civic Center-Little Italy
25700,25524,Noise - Vehicle,40.72396628,-73.99541455,11AM,SoHo-TriBeCa-Civic Center-Little Italy
25702,25526,Noise - Vehicle,40.71298969,-74.00946157,10AM,SoHo-TriBeCa-Civic Center-Little Italy
25738,26304,Noise - Vehicle,40.72043387,-73.99986652,11PM,SoHo-TriBeCa-Civic Center-Little Italy
25778,27118,Noise - Vehicle,40.71821607,-74.00290038,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25783,27220,Noise - Vehicle,40.71821607,-74.00290038,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25785,27241,Noise - Vehicle,40.71821607,-74.00290038,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25788,27292,Noise - Vehicle,40.72312082,-74.00623411,1AM,SoHo-TriBeCa-Civic Center-Little Italy
25798,27347,Noise - Vehicle,40.71821607,-74.00290038,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25802,27380,Noise - Vehicle,40.72368635,-73.99647524,1PM,SoHo-TriBeCa-Civic Center-Little Italy
25824,27721,Noise - Vehicle,40.71694525,-74.00249269,6AM,SoHo-TriBeCa-Civic Center-Little Italy
25831,27777,Noise - Vehicle,40.71802667,-74.00304467,8AM,SoHo-TriBeCa-Civic Center-Little Italy
25851,28001,Noise - Vehicle,40.7225499,-74.006299,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25862,28069,Noise - Vehicle,40.72179252,-73.99985209,3PM,SoHo-TriBeCa-Civic Center-Little Italy
25864,28105,Noise - Vehicle,40.71821607,-74.00290038,1PM,SoHo-TriBeCa-Civic Center-Little Italy
25877,28242,Noise - Vehicle,40.7181694,-74.00294006,9AM,SoHo-TriBeCa-Civic Center-Little Italy
25881,28281,Noise - Vehicle,40.72353536,-74.00430762,5PM,SoHo-TriBeCa-Civic Center-Little Italy
25883,28304,Noise - Vehicle,40.71802667,-74.00304467,1PM,SoHo-TriBeCa-Civic Center-Little Italy
25886,28373,Noise - Vehicle,40.7269581,-74.00344555,4AM,SoHo-TriBeCa-Civic Center-Little Italy
25888,28403,Noise - Vehicle,40.71812,-74.00297974,9AM,SoHo-TriBeCa-Civic Center-Little Italy
25902,28532,Noise - Vehicle,40.71821607,-74.00290038,12PM,SoHo-TriBeCa-Civic Center-Little Italy
25903,28539,Noise - Vehicle,40.71821607,-74.00290038,12PM,SoHo-TriBeCa-Civic Center-Little Italy
25904,28542,Noise - Vehicle,40.72011502,-74.01018409,8AM,SoHo-TriBeCa-Civic Center-Little Italy
25910,28584,Noise - Vehicle,40.72035691,-73.99508651,6PM,SoHo-TriBeCa-Civic Center-Little Italy
25918,28760,Noise - Vehicle,40.72089216,-73.99575027,12AM,SoHo-TriBeCa-Civic Center-Little Italy
25920,28771,Noise - Vehicle,40.71862779,-74.00253965,1PM,SoHo-TriBeCa-Civic Center-Little Italy
25927,28924,Noise - Vehicle,40.7242682,-74.0047406,4PM,SoHo-TriBeCa-Civic Center-Little Italy
25933,28989,Noise - Vehicle,40.72362592,-74.00478746,5PM,SoHo-TriBeCa-Civic Center-Little Italy
25971,29801,Noise - Vehicle,40.72089216,-73.99575027,2AM,SoHo-TriBeCa-Civic Center-Little Italy
25980,29910,Noise - Vehicle,40.71849325,-74.00408003,10AM,SoHo-TriBeCa-Civic Center-Little Italy
25985,30021,Noise - Vehicle,40.72179252,-73.99985209,5PM,SoHo-TriBeCa-Civic Center-Little Italy
25987,30053,Noise - Vehicle,40.71802667,-74.00304467,2PM,SoHo-TriBeCa-Civic Center-Little Italy
25994,30202,Noise - Vehicle,40.71821607,-74.00290038,11AM,SoHo-TriBeCa-Civic Center-Little Italy
25996,30248,Noise - Vehicle,40.72089216,-73.99575027,2AM,SoHo-TriBeCa-Civic Center-Little Italy
25999,25236,Noise - Vehicle,40.79826125,-73.93375642,12AM,East Harlem North
26001,25261,Noise - Vehicle,40.79826125,-73.93375642,1AM,East Harlem North
26004,25403,Noise - Vehicle,40.79823931,-73.93378172,12AM,East Harlem North
26014,25587,Noise - Vehicle,40.79823931,-73.93378172,9PM,East Harlem North
26017,25618,Noise - Vehicle,40.80259837,-73.94505048,12AM,East Harlem North
26019,25636,Noise - Vehicle,40.8029738,-73.93843292,4PM,East Harlem North
26021,25663,Noise - Vehicle,40.79745928,-73.93286873,2AM,East Harlem North
26026,25787,Noise - Vehicle,40.79793202,-73.93399151,8PM,East Harlem North
26039,26449,Noise - Vehicle,40.80090356,-73.93710204,3AM,East Harlem North
26052,26915,Noise - Vehicle,40.79823931,-73.93378172,11PM,East Harlem North
26053,27049,Noise - Vehicle,40.7996133,-73.94187451,12PM,East Harlem North
26058,27160,Noise - Vehicle,40.79829144,-73.93374556,7PM,East Harlem North
26062,27299,Noise - Vehicle,40.79556431,-73.93574189,8PM,East Harlem North
26065,27353,Noise - Vehicle,40.79566308,-73.93566956,8PM,East Harlem North
26070,27672,Noise - Vehicle,40.80307258,-73.93837143,3PM,East Harlem North
26075,27850,Noise - Vehicle,40.80176821,-73.93722764,11PM,East Harlem North
26097,28401,Noise - Vehicle,40.7982821,-73.94187206,11PM,East Harlem North
26102,28535,Noise - Vehicle,40.79823931,-73.93378172,11PM,East Harlem North
26106,28650,Noise - Vehicle,40.80256169,-73.94299166,10AM,East Harlem North
26109,28756,Noise - Vehicle,40.7982821,-73.94187206,10PM,East Harlem North
26112,28768,Noise - Vehicle,40.79793202,-73.93399151,8PM,East Harlem North
26115,28888,Noise - Vehicle,40.7982832,-73.9337275,1AM,East Harlem North
26119,28981,Noise - Vehicle,40.80207824,-73.93698896,2AM,East Harlem North
26123,29077,Noise - Vehicle,40.79823931,-73.93378172,11PM,East Harlem North
26124,29079,Noise - Vehicle,40.79556431,-73.93574189,11PM,East Harlem North
26142,29458,Noise - Vehicle,40.79698653,-73.93174236,5PM,East Harlem North
26152,29678,Noise - Vehicle,40.79448166,-73.93358321,8PM,East Harlem North
26165,30038,Noise - Vehicle,40.7950453,-73.93528733,10PM,East Harlem North
26173,30180,Noise - Vehicle,40.8121482,-73.93620996,11PM,East Harlem North
26180,25195,Noise - Vehicle,40.71471904,-73.99268089,9PM,Chinatown
26186,25417,Noise - Vehicle,40.71698078,-73.99356806,1AM,Chinatown
26195,25514,Noise - Vehicle,40.71471904,-73.99268089,9PM,Chinatown
26215,26359,Noise - Vehicle,40.7148206,-73.99263038,2PM,Chinatown
26229,26768,Noise - Vehicle,40.72146258,-73.98852418,1AM,Chinatown
26296,29184,Noise - Vehicle,40.71215017,-73.99876637,6PM,Chinatown
26303,29492,Noise - Vehicle,40.71223801,-73.9987844,7PM,Chinatown
26306,29590,Noise - Vehicle,40.71177964,-73.99970061,9PM,Chinatown
26318,29777,Noise - Vehicle,40.71890198,-73.99159458,9PM,Chinatown
26337,25276,Noise - Vehicle,40.85368616,-73.93053828,1AM,Washington Heights North
26339,25291,Noise - Vehicle,40.85099469,-73.93722095,12PM,Washington Heights North
26341,25312,Noise - Vehicle,40.85640862,-73.93006911,7AM,Washington Heights North
26343,25340,Noise - Vehicle,40.86111875,-73.92603322,7PM,Washington Heights North
26348,25401,Noise - Vehicle,40.85482842,-73.93131428,1AM,Washington Heights North
26355,25491,Noise - Vehicle,40.86260943,-73.9265124,6PM,Washington Heights North
26357,25542,Noise - Vehicle,40.85394179,-73.93115976,5AM,Washington Heights North
26358,25566,Noise - Vehicle,40.85744199,-73.9278195,8PM,Washington Heights North
26361,25583,Noise - Vehicle,40.85208615,-73.93080021,1AM,Washington Heights North
26363,25630,Noise - Vehicle,40.86565753,-73.92888075,2AM,Washington Heights North
26364,25653,Noise - Vehicle,40.85607396,-73.93039842,11PM,Washington Heights North
26365,25670,Noise - Vehicle,40.8514354,-73.93508427,2AM,Washington Heights North
26376,25769,Noise - Vehicle,40.85199617,-73.93178712,9PM,Washington Heights North
26379,25783,Noise - Vehicle,40.86276968,-73.92818248,4AM,Washington Heights North
26380,25823,Noise - Vehicle,40.85744199,-73.9278195,9PM,Washington Heights North
26382,25837,Noise - Vehicle,40.85567264,-73.92941921,1AM,Washington Heights North
26384,25869,Noise - Vehicle,40.85607396,-73.93039842,11PM,Washington Heights North
26391,25977,Noise - Vehicle,40.85607396,-73.93039842,9PM,Washington Heights North
26395,26175,Noise - Vehicle,40.85596006,-73.92816091,11PM,Washington Heights North
26400,26283,Noise - Vehicle,40.85575359,-73.93165674,11PM,Washington Heights North
26402,26380,Noise - Vehicle,40.85874439,-73.93011727,2AM,Washington Heights North
26404,26411,Noise - Vehicle,40.85744199,-73.9278195,8PM,Washington Heights North
26405,26430,Noise - Vehicle,40.86019986,-73.92694526,11PM,Washington Heights North
26408,26458,Noise - Vehicle,40.85855469,-73.92960413,6PM,Washington Heights North
26417,26636,Noise - Vehicle,40.85575359,-73.93165674,4AM,Washington Heights North
26421,26699,Noise - Vehicle,40.85606087,-73.93144315,10PM,Washington Heights North
26432,26812,Noise - Vehicle,40.85339205,-73.92984455,12AM,Washington Heights North
26442,26903,Noise - Vehicle,40.86111875,-73.92603322,10AM,Washington Heights North
26446,26949,Noise - Vehicle,40.85600325,-73.93148658,10PM,Washington Heights North
26448,26979,Noise - Vehicle,40.85736721,-73.9312249,12AM,Washington Heights North
26449,26994,Noise - Vehicle,40.85650354,-73.93276214,2AM,Washington Heights North
26454,27054,Noise - Vehicle,40.86019986,-73.92694526,2PM,Washington Heights North
26457,27073,Noise - Vehicle,40.86258125,-73.92537362,12AM,Washington Heights North
26460,27097,Noise - Vehicle,40.85607396,-73.93039842,4AM,Washington Heights North
26462,27214,Noise - Vehicle,40.85650354,-73.93276214,11PM,Washington Heights North
26465,27325,Noise - Vehicle,40.86111875,-73.92603322,5PM,Washington Heights North
26467,27515,Noise - Vehicle,40.85381811,-73.93087793,12AM,Washington Heights North
26468,27527,Noise - Vehicle,40.85491622,-73.9360388,9PM,Washington Heights North
26484,27841,Noise - Vehicle,40.86303294,-73.92782428,3AM,Washington Heights North
26491,27953,Noise - Vehicle,40.86023509,-73.92624027,8PM,Washington Heights North
26493,27980,Noise - Vehicle,40.86093855,-73.92753011,2PM,Washington Heights North
26494,27995,Noise - Vehicle,40.85557051,-73.93795407,4AM,Washington Heights North
26497,28042,Noise - Vehicle,40.85565618,-73.92943007,12AM,Washington Heights North
26500,28085,Noise - Vehicle,40.86093855,-73.92753011,2PM,Washington Heights North
26503,28175,Noise - Vehicle,40.85499852,-73.93120205,11PM,Washington Heights North
26504,28232,Noise - Vehicle,40.8599445,-73.92678647,3AM,Washington Heights North
26505,28267,Noise - Vehicle,40.84862709,-73.93424121,6PM,Washington Heights North
26506,28273,Noise - Vehicle,40.86093855,-73.92753011,7PM,Washington Heights North
26508,28290,Noise - Vehicle,40.86089959,-73.9266842,11PM,Washington Heights North
