FID,OBJECTID,Complaint_,Latitude,Longitude,Hour_,ntaname
12009,13258,Noise - Street/Sidewalk,40.75992974,-73.98409929,9AM,Midtown-Midtown South
12010,13265,Noise - Street/Sidewalk,40.74912967,-73.9882379,5PM,Midtown-Midtown South
12012,13274,Noise - Street/Sidewalk,40.75992974,-73.98409929,6AM,Midtown-Midtown South
12026,13488,Noise - Street/Sidewalk,40.76263852,-73.98214571,10PM,Midtown-Midtown South
12029,13559,Noise - Street/Sidewalk,40.75940563,-73.9851029,3PM,Midtown-Midtown South
12037,13731,Noise - Street/Sidewalk,40.75930953,-73.98485746,2PM,Midtown-Midtown South
12048,13994,Noise - Street/Sidewalk,40.74608335,-73.99251504,2PM,Midtown-Midtown South
12057,14186,Noise - Street/Sidewalk,40.76105786,-73.98433004,1PM,Midtown-Midtown South
12064,14251,Noise - Street/Sidewalk,40.76116764,-73.98424699,1PM,Midtown-Midtown South
12067,14261,Noise - Street/Sidewalk,40.75059207,-73.9837442,7PM,Midtown-Midtown South
12069,14305,Noise - Street/Sidewalk,40.74912967,-73.9882379,5PM,Midtown-Midtown South
12070,14306,Noise - Street/Sidewalk,40.76157383,-73.98396172,6PM,Midtown-Midtown South
12076,14398,Noise - Street/Sidewalk,40.760487,-73.98464783,1PM,Midtown-Midtown South
12078,14459,Noise - Street/Sidewalk,40.76075309,-73.98352514,1PM,Midtown-Midtown South
12090,14544,Noise - Street/Sidewalk,40.74910473,-73.9861735,3PM,Midtown-Midtown South
12097,14617,Noise - Street/Sidewalk,40.74910473,-73.9861735,3PM,Midtown-Midtown South
12099,14632,Noise - Street/Sidewalk,40.75474813,-73.98789041,1PM,Midtown-Midtown South
12102,14702,Noise - Street/Sidewalk,40.76011649,-73.98483562,1PM,Midtown-Midtown South
12120,14935,Noise - Street/Sidewalk,40.758537,-73.97720163,2AM,Midtown-Midtown South
12130,15070,Noise - Street/Sidewalk,40.74517928,-73.98272782,1AM,Midtown-Midtown South
12131,15084,Noise - Street/Sidewalk,40.758537,-73.97720163,2AM,Midtown-Midtown South
12133,10070,Noise - Street/Sidewalk,40.75196556,-74.00264559,4AM,Hudson Yards-Chelsea-Flatiron-Union Square
12137,10083,Noise - Street/Sidewalk,40.74099731,-73.99223414,7AM,Hudson Yards-Chelsea-Flatiron-Union Square
12159,10354,Noise - Street/Sidewalk,40.7476892,-74.00416843,8AM,Hudson Yards-Chelsea-Flatiron-Union Square
12170,10456,Noise - Street/Sidewalk,40.74771664,-74.00425866,8AM,Hudson Yards-Chelsea-Flatiron-Union Square
12188,10769,Noise - Street/Sidewalk,40.7476892,-74.00416843,8AM,Hudson Yards-Chelsea-Flatiron-Union Square
12197,10881,Noise - Street/Sidewalk,40.73878767,-73.99066468,9PM,Hudson Yards-Chelsea-Flatiron-Union Square
12205,10928,Noise - Street/Sidewalk,40.74281404,-73.9886432,2PM,Hudson Yards-Chelsea-Flatiron-Union Square
12235,11327,Noise - Street/Sidewalk,40.73534843,-73.98991823,9PM,Hudson Yards-Chelsea-Flatiron-Union Square
12243,11391,Noise - Street/Sidewalk,40.74135662,-73.98912702,8PM,Hudson Yards-Chelsea-Flatiron-Union Square
12244,11408,Noise - Street/Sidewalk,40.73534843,-73.98991823,8PM,Hudson Yards-Chelsea-Flatiron-Union Square
12257,11546,Noise - Street/Sidewalk,40.73628997,-73.99093566,5PM,Hudson Yards-Chelsea-Flatiron-Union Square
12275,11792,Noise - Street/Sidewalk,40.74468033,-73.98729678,2PM,Hudson Yards-Chelsea-Flatiron-Union Square
12279,11814,Noise - Street/Sidewalk,40.74379669,-73.98901113,8PM,Hudson Yards-Chelsea-Flatiron-Union Square
12292,12026,Noise - Street/Sidewalk,40.75186126,-74.00244347,2AM,Hudson Yards-Chelsea-Flatiron-Union Square
12293,12036,Noise - Street/Sidewalk,40.74245154,-73.98681724,4AM,Hudson Yards-Chelsea-Flatiron-Union Square
12298,12099,Noise - Street/Sidewalk,40.74105519,-73.99786006,8AM,Hudson Yards-Chelsea-Flatiron-Union Square
12301,12132,Noise - Street/Sidewalk,40.73579045,-73.99129657,2AM,Hudson Yards-Chelsea-Flatiron-Union Square
12311,12263,Noise - Street/Sidewalk,40.74959135,-74.00278625,11PM,Hudson Yards-Chelsea-Flatiron-Union Square
12330,12498,Noise - Street/Sidewalk,40.73531838,-73.99165025,10AM,Hudson Yards-Chelsea-Flatiron-Union Square
12332,12529,Noise - Street/Sidewalk,40.74162876,-74.00484649,4AM,Hudson Yards-Chelsea-Flatiron-Union Square
12334,12547,Noise - Street/Sidewalk,40.73653149,-73.9907516,11PM,Hudson Yards-Chelsea-Flatiron-Union Square
12336,12595,Noise - Street/Sidewalk,40.73595507,-73.99047744,6PM,Hudson Yards-Chelsea-Flatiron-Union Square
12337,12599,Noise - Street/Sidewalk,40.73531838,-73.99165025,4PM,Hudson Yards-Chelsea-Flatiron-Union Square
12350,12764,Noise - Street/Sidewalk,40.74105519,-73.99786006,6PM,Hudson Yards-Chelsea-Flatiron-Union Square
12351,12767,Noise - Street/Sidewalk,40.74138183,-73.99865757,8AM,Hudson Yards-Chelsea-Flatiron-Union Square
12356,12796,Noise - Street/Sidewalk,40.74135662,-73.98912702,5PM,Hudson Yards-Chelsea-Flatiron-Union Square
12365,12922,Noise - Street/Sidewalk,40.755605,-73.99470492,9PM,Hudson Yards-Chelsea-Flatiron-Union Square
12375,13102,Noise - Street/Sidewalk,40.74341019,-73.99800433,9AM,Hudson Yards-Chelsea-Flatiron-Union Square
12378,13164,Noise - Street/Sidewalk,40.74105519,-73.99786006,9AM,Hudson Yards-Chelsea-Flatiron-Union Square
12382,13192,Noise - Street/Sidewalk,40.73986114,-73.99501651,5PM,Hudson Yards-Chelsea-Flatiron-Union Square
12390,13276,Noise - Street/Sidewalk,40.73588925,-73.99120995,10PM,Hudson Yards-Chelsea-Flatiron-Union Square
12402,13423,Noise - Street/Sidewalk,40.7428118,-73.99657889,9AM,Hudson Yards-Chelsea-Flatiron-Union Square
12412,13630,Noise - Street/Sidewalk,40.74227338,-73.98926761,9PM,Hudson Yards-Chelsea-Flatiron-Union Square
12421,13779,Noise - Street/Sidewalk,40.73595507,-73.99047744,10PM,Hudson Yards-Chelsea-Flatiron-Union Square
12437,14158,Noise - Street/Sidewalk,40.73653149,-73.9907516,11AM,Hudson Yards-Chelsea-Flatiron-Union Square
12439,14174,Noise - Street/Sidewalk,40.73653149,-73.9907516,11AM,Hudson Yards-Chelsea-Flatiron-Union Square
12454,14546,Noise - Street/Sidewalk,40.73595507,-73.99047744,7PM,Hudson Yards-Chelsea-Flatiron-Union Square
12458,14622,Noise - Street/Sidewalk,40.73595507,-73.99047744,6PM,Hudson Yards-Chelsea-Flatiron-Union Square
12468,14826,Noise - Street/Sidewalk,40.740212,-73.98846682,12PM,Hudson Yards-Chelsea-Flatiron-Union Square
12472,14866,Noise - Street/Sidewalk,40.740212,-73.98846682,12PM,Hudson Yards-Chelsea-Flatiron-Union Square
12475,14917,Noise - Street/Sidewalk,40.74522982,-74.00595829,12AM,Hudson Yards-Chelsea-Flatiron-Union Square
12477,14959,Noise - Street/Sidewalk,40.74033035,-73.9924796,11PM,Hudson Yards-Chelsea-Flatiron-Union Square
12480,14994,Noise - Street/Sidewalk,40.74042614,-73.9889756,1PM,Hudson Yards-Chelsea-Flatiron-Union Square
12481,15013,Noise - Street/Sidewalk,40.73595507,-73.99047744,4PM,Hudson Yards-Chelsea-Flatiron-Union Square
12484,15075,Noise - Street/Sidewalk,40.7424852,-73.99764349,12AM,Hudson Yards-Chelsea-Flatiron-Union Square
12497,10407,Noise - Street/Sidewalk,40.78209816,-73.95158146,1PM,Yorkville
12500,10440,Noise - Street/Sidewalk,40.78131764,-73.94922052,12AM,Yorkville
12544,11749,Noise - Street/Sidewalk,40.77855182,-73.95124824,11PM,Yorkville
12562,12297,Noise - Street/Sidewalk,40.77492858,-73.95079958,11PM,Yorkville
12568,12408,Noise - Street/Sidewalk,40.7805624,-73.94823535,12AM,Yorkville
12584,13129,Noise - Street/Sidewalk,40.78106247,-73.94941932,9PM,Yorkville
12596,13465,Noise - Street/Sidewalk,40.77256001,-73.95111904,2AM,Yorkville
12624,14105,Noise - Street/Sidewalk,40.77402161,-73.95455874,3PM,Yorkville
12630,14274,Noise - Street/Sidewalk,40.77855182,-73.95124824,1PM,Yorkville
12638,14720,Noise - Street/Sidewalk,40.78332852,-73.9469838,1AM,Yorkville
12641,14924,Noise - Street/Sidewalk,40.78025277,-73.94941993,11PM,Yorkville
12716,12248,Noise - Street/Sidewalk,40.76809628,-73.96389138,1PM,Upper East Side-Carnegie Hill
12724,12364,Noise - Street/Sidewalk,40.76494897,-73.96690019,1AM,Upper East Side-Carnegie Hill
12747,12998,Noise - Street/Sidewalk,40.77988384,-73.96057391,12AM,Upper East Side-Carnegie Hill
12748,13032,Noise - Street/Sidewalk,40.78408258,-73.95856731,9AM,Upper East Side-Carnegie Hill
12763,13374,Noise - Street/Sidewalk,40.76814567,-73.96385526,3PM,Upper East Side-Carnegie Hill
12775,13607,Noise - Street/Sidewalk,40.78085834,-73.96090914,8PM,Upper East Side-Carnegie Hill
12780,13764,Noise - Street/Sidewalk,40.77949694,-73.95349344,11AM,Upper East Side-Carnegie Hill
12798,14199,Noise - Street/Sidewalk,40.77332409,-73.96107242,12AM,Upper East Side-Carnegie Hill
12828,10235,Noise - Street/Sidewalk,40.80140442,-73.95812671,10PM,Central Harlem South
12838,10493,Noise - Street/Sidewalk,40.80336774,-73.94685226,9PM,Central Harlem South
12840,10523,Noise - Street/Sidewalk,40.80712927,-73.94965959,6PM,Central Harlem South
12844,10587,Noise - Street/Sidewalk,40.79998057,-73.95276037,8PM,Central Harlem South
12845,10649,Noise - Street/Sidewalk,40.80502813,-73.9527604,2AM,Central Harlem South
12846,10679,Noise - Street/Sidewalk,40.80598537,-73.9511559,1AM,Central Harlem South
12847,10701,Noise - Street/Sidewalk,40.80152852,-73.952557,1AM,Central Harlem South
12848,10710,Noise - Street/Sidewalk,40.80587078,-73.95280676,12AM,Central Harlem South
12849,10729,Noise - Street/Sidewalk,40.79930798,-73.95243578,11PM,Central Harlem South
12857,10945,Noise - Street/Sidewalk,40.80599372,-73.94530414,6AM,Central Harlem South
12858,10947,Noise - Street/Sidewalk,40.80221613,-73.95616128,9PM,Central Harlem South
12860,10968,Noise - Street/Sidewalk,40.7993711,-73.95241767,12AM,Central Harlem South
12865,11056,Noise - Street/Sidewalk,40.8022381,-73.95620822,10PM,Central Harlem South
12868,11186,Noise - Street/Sidewalk,40.80578479,-73.95065396,1AM,Central Harlem South
12869,11237,Noise - Street/Sidewalk,40.8043547,-73.95731574,1AM,Central Harlem South
12871,11313,Noise - Street/Sidewalk,40.80248567,-73.95075754,2AM,Central Harlem South
12879,11469,Noise - Street/Sidewalk,40.8009076,-73.95110545,2AM,Central Harlem South
12882,11560,Noise - Street/Sidewalk,40.8051537,-73.95111317,1PM,Central Harlem South
12884,11575,Noise - Street/Sidewalk,40.79773122,-73.94939943,5PM,Central Harlem South
12886,11592,Noise - Street/Sidewalk,40.80161723,-73.95473856,1AM,Central Harlem South
12887,11608,Noise - Street/Sidewalk,40.80144985,-73.94834191,1PM,Central Harlem South
12894,11756,Noise - Street/Sidewalk,40.80660795,-73.95006455,8PM,Central Harlem South
12897,11842,Noise - Street/Sidewalk,40.80225341,-73.95324276,9PM,Central Harlem South
12898,11896,Noise - Street/Sidewalk,40.80799017,-73.9539648,7PM,Central Harlem South
12899,11976,Noise - Street/Sidewalk,40.80593602,-73.94517054,5PM,Central Harlem South
12902,12024,Noise - Street/Sidewalk,40.80590254,-73.95681265,2AM,Central Harlem South
12904,12153,Noise - Street/Sidewalk,40.80026317,-73.95249289,3PM,Central Harlem South
12907,12220,Noise - Street/Sidewalk,40.80517758,-73.94922038,10AM,Central Harlem South
12909,12369,Noise - Street/Sidewalk,40.80578479,-73.95065396,1AM,Central Harlem South
12910,12477,Noise - Street/Sidewalk,40.8066392,-73.94630058,10PM,Central Harlem South
12913,12554,Noise - Street/Sidewalk,40.79996159,-73.94697417,3PM,Central Harlem South
12915,12662,Noise - Street/Sidewalk,40.80468946,-73.95705907,1AM,Central Harlem South
12916,12731,Noise - Street/Sidewalk,40.8066392,-73.94630058,6AM,Central Harlem South
12918,12756,Noise - Street/Sidewalk,40.80072787,-73.95458024,4AM,Central Harlem South
12919,12763,Noise - Street/Sidewalk,40.80757451,-73.95103192,2AM,Central Harlem South
12921,12857,Noise - Street/Sidewalk,40.80597448,-73.9452572,10PM,Central Harlem South
12922,12879,Noise - Street/Sidewalk,40.80003082,-73.95485522,12AM,Central Harlem South
12924,12945,Noise - Street/Sidewalk,40.80934133,-73.94921721,5PM,Central Harlem South
12925,12975,Noise - Street/Sidewalk,40.8068263,-73.9472938,5PM,Central Harlem South
12926,13000,Noise - Street/Sidewalk,40.80359291,-73.95343326,12AM,Central Harlem South
12927,13002,Noise - Street/Sidewalk,40.80521243,-73.94735287,11PM,Central Harlem South
12928,13008,Noise - Street/Sidewalk,40.80235884,-73.9494248,8PM,Central Harlem South
12930,13096,Noise - Street/Sidewalk,40.8066392,-73.94630058,6AM,Central Harlem South
12931,13120,Noise - Street/Sidewalk,40.79942052,-73.9524357,10PM,Central Harlem South
12933,13242,Noise - Street/Sidewalk,40.80399335,-73.9527214,8PM,Central Harlem South
12935,13257,Noise - Street/Sidewalk,40.80307499,-73.9489258,7PM,Central Harlem South
12938,13364,Noise - Street/Sidewalk,40.80140442,-73.95812671,9PM,Central Harlem South
12940,13425,Noise - Street/Sidewalk,40.80468946,-73.95705907,11PM,Central Harlem South
12941,13479,Noise - Street/Sidewalk,40.80140442,-73.95812671,9PM,Central Harlem South
12943,13504,Noise - Street/Sidewalk,40.79773122,-73.94939943,8PM,Central Harlem South
12948,13561,Noise - Street/Sidewalk,40.80140442,-73.95812671,8PM,Central Harlem South
12949,13562,Noise - Street/Sidewalk,40.80140442,-73.95812671,9PM,Central Harlem South
12950,13579,Noise - Street/Sidewalk,40.80085347,-73.95292951,12AM,Central Harlem South
12951,13593,Noise - Street/Sidewalk,40.79773122,-73.94939943,9PM,Central Harlem South
12952,13605,Noise - Street/Sidewalk,40.80650069,-73.95628849,2AM,Central Harlem South
12953,13608,Noise - Street/Sidewalk,40.8102581,-73.9493032,10PM,Central Harlem South
12954,13624,Noise - Street/Sidewalk,40.80648695,-73.95625238,2AM,Central Harlem South
12956,13642,Noise - Street/Sidewalk,40.80140442,-73.95812671,9PM,Central Harlem South
12963,13898,Noise - Street/Sidewalk,40.80158973,-73.95462661,1AM,Central Harlem South
12964,13915,Noise - Street/Sidewalk,40.79773122,-73.94939943,7PM,Central Harlem South
12966,13992,Noise - Street/Sidewalk,40.80690598,-73.94748519,1PM,Central Harlem South
12970,14167,Noise - Street/Sidewalk,40.79773122,-73.94939943,3PM,Central Harlem South
12974,14294,Noise - Street/Sidewalk,40.80680704,-73.94720712,2AM,Central Harlem South
12975,14364,Noise - Street/Sidewalk,40.80238678,-73.95056979,1AM,Central Harlem South
12976,14383,Noise - Street/Sidewalk,40.80000805,-73.95282175,9PM,Central Harlem South
12982,14537,Noise - Street/Sidewalk,40.80482562,-73.95424874,9PM,Central Harlem South
12983,14538,Noise - Street/Sidewalk,40.80253328,-73.95302584,11PM,Central Harlem South
12985,14625,Noise - Street/Sidewalk,40.80468946,-73.95705907,11PM,Central Harlem South
12986,14661,Noise - Street/Sidewalk,40.79900056,-73.9524071,9PM,Central Harlem South
12989,14725,Noise - Street/Sidewalk,40.80072787,-73.95458024,3AM,Central Harlem South
12992,14814,Noise - Street/Sidewalk,40.80399335,-73.9527214,1AM,Central Harlem South
12997,14904,Noise - Street/Sidewalk,40.80597242,-73.95302703,12AM,Central Harlem South
13001,14955,Noise - Street/Sidewalk,40.80340346,-73.94693892,11PM,Central Harlem South
13003,15014,Noise - Street/Sidewalk,40.80003082,-73.95485522,11PM,Central Harlem South
13025,10269,Noise - Street/Sidewalk,40.86632386,-73.92786771,8AM,Marble Hill-Inwood
13040,11014,Noise - Street/Sidewalk,40.86987642,-73.92089647,10PM,Marble Hill-Inwood
13047,11149,Noise - Street/Sidewalk,40.86385196,-73.92523119,12AM,Marble Hill-Inwood
13051,11288,Noise - Street/Sidewalk,40.86645691,-73.92145732,10PM,Marble Hill-Inwood
13057,11538,Noise - Street/Sidewalk,40.87466152,-73.91108799,10PM,Marble Hill-Inwood
13058,11694,Noise - Street/Sidewalk,40.86811354,-73.91975243,10PM,Marble Hill-Inwood
13061,11741,Noise - Street/Sidewalk,40.86311329,-73.92061167,11PM,Marble Hill-Inwood
13073,12048,Noise - Street/Sidewalk,40.86551167,-73.92396393,11PM,Marble Hill-Inwood
13076,12170,Noise - Street/Sidewalk,40.86385196,-73.92523119,11PM,Marble Hill-Inwood
13078,12210,Noise - Street/Sidewalk,40.86763372,-73.9165894,8AM,Marble Hill-Inwood
13089,12758,Noise - Street/Sidewalk,40.86727603,-73.91921472,1AM,Marble Hill-Inwood
13096,13124,Noise - Street/Sidewalk,40.86693357,-73.9201154,8PM,Marble Hill-Inwood
13097,13214,Noise - Street/Sidewalk,40.86612043,-73.91910043,1PM,Marble Hill-Inwood
13108,13725,Noise - Street/Sidewalk,40.86606238,-73.92249904,10PM,Marble Hill-Inwood
13112,13965,Noise - Street/Sidewalk,40.86645691,-73.92145732,2PM,Marble Hill-Inwood
13120,14223,Noise - Street/Sidewalk,40.86645691,-73.92145732,10PM,Marble Hill-Inwood
13129,14555,Noise - Street/Sidewalk,40.87176835,-73.91815708,12AM,Marble Hill-Inwood
13130,14571,Noise - Street/Sidewalk,40.8648164,-73.92267041,12PM,Marble Hill-Inwood
13134,14719,Noise - Street/Sidewalk,40.86174893,-73.92433698,10PM,Marble Hill-Inwood
13135,14723,Noise - Street/Sidewalk,40.8656487,-73.92364561,12AM,Marble Hill-Inwood
13138,14798,Noise - Street/Sidewalk,40.8656487,-73.92364561,12AM,Marble Hill-Inwood
13141,14880,Noise - Street/Sidewalk,40.86690289,-73.92344532,8PM,Marble Hill-Inwood
13143,14902,Noise - Street/Sidewalk,40.86385196,-73.92523119,11PM,Marble Hill-Inwood
13146,15073,Noise - Street/Sidewalk,40.86269906,-73.92503365,12AM,Marble Hill-Inwood
13147,10064,Noise - Street/Sidewalk,40.72959583,-74.00282511,10PM,West Village
13148,10071,Noise - Street/Sidewalk,40.7329472,-73.9979866,4AM,West Village
13159,10202,Noise - Street/Sidewalk,40.73521408,-73.99171521,3PM,West Village
13164,10226,Noise - Street/Sidewalk,40.73940541,-74.00695374,2AM,West Village
13178,10434,Noise - Street/Sidewalk,40.73535396,-74.00961629,10PM,West Village
13181,10516,Noise - Street/Sidewalk,40.73603504,-73.99780609,2PM,West Village
13200,10747,Noise - Street/Sidewalk,40.72543203,-73.99677099,8PM,West Village
13204,10827,Noise - Street/Sidewalk,40.73443443,-73.98990393,6PM,West Village
13214,10951,Noise - Street/Sidewalk,40.73443443,-73.98990393,2PM,West Village
13218,11015,Noise - Street/Sidewalk,40.72740803,-73.99222129,11PM,West Village
13229,11235,Noise - Street/Sidewalk,40.73394071,-74.0049614,12AM,West Village
13231,11254,Noise - Street/Sidewalk,40.73483798,-73.99075544,7PM,West Village
13232,11269,Noise - Street/Sidewalk,40.72543203,-73.99677099,8PM,West Village
13239,11372,Noise - Street/Sidewalk,40.73560939,-73.99266777,10PM,West Village
13240,11375,Noise - Street/Sidewalk,40.73305408,-74.00640824,11PM,West Village
13244,11413,Noise - Street/Sidewalk,40.72740803,-73.99222129,10PM,West Village
13248,11464,Noise - Street/Sidewalk,40.72740803,-73.99222129,8PM,West Village
13259,11563,Noise - Street/Sidewalk,40.73170658,-74.00095616,5PM,West Village
13266,11641,Noise - Street/Sidewalk,40.73521408,-73.99171521,8PM,West Village
13278,11729,Noise - Street/Sidewalk,40.73476935,-73.99063277,10PM,West Village
13284,11804,Noise - Street/Sidewalk,40.73476935,-73.99063277,10PM,West Village
13289,11860,Noise - Street/Sidewalk,40.73091332,-74.00281795,3PM,West Village
13293,11919,Noise - Street/Sidewalk,40.73940544,-74.00644854,2PM,West Village
13300,11983,Noise - Street/Sidewalk,40.73249706,-74.00183297,4AM,West Village
13301,11993,Noise - Street/Sidewalk,40.73483798,-73.99075544,10PM,West Village
13303,12022,Noise - Street/Sidewalk,40.73483798,-73.99075544,10PM,West Village
13309,12067,Noise - Street/Sidewalk,40.73940544,-74.00644854,9PM,West Village
13311,12075,Noise - Street/Sidewalk,40.73003194,-73.99108083,11AM,West Village
13315,12093,Noise - Street/Sidewalk,40.72954646,-74.00085872,1AM,West Village
13318,12161,Noise - Street/Sidewalk,40.73814563,-74.00587827,9AM,West Village
13327,12240,Noise - Street/Sidewalk,40.73521408,-73.99171521,11AM,West Village
13329,12255,Noise - Street/Sidewalk,40.73240906,-74.00639735,3PM,West Village
13339,12370,Noise - Street/Sidewalk,40.73092424,-73.99536356,10AM,West Village
13347,12562,Noise - Street/Sidewalk,40.72798731,-73.99459527,2AM,West Village
13351,12596,Noise - Street/Sidewalk,40.72841273,-73.99425247,2AM,West Village
13353,12606,Noise - Street/Sidewalk,40.72924728,-74.00006494,11PM,West Village
13359,12722,Noise - Street/Sidewalk,40.73483798,-73.99075544,2PM,West Village
13362,12789,Noise - Street/Sidewalk,40.7317392,-73.99145946,8AM,West Village
13364,12816,Noise - Street/Sidewalk,40.72790497,-73.99466743,1AM,West Village
13367,12874,Noise - Street/Sidewalk,40.73521408,-73.99171521,2PM,West Village
13371,12935,Noise - Street/Sidewalk,40.73078426,-73.99548624,4AM,West Village
13379,13009,Noise - Street/Sidewalk,40.73443443,-73.98990393,11PM,West Village
13390,13188,Noise - Street/Sidewalk,40.72986179,-73.99143445,1PM,West Village
13391,13190,Noise - Street/Sidewalk,40.73064985,-74.00055204,2AM,West Village
13395,13263,Noise - Street/Sidewalk,40.72841273,-73.99425247,2AM,West Village
13396,13293,Noise - Street/Sidewalk,40.72935707,-73.99997114,12AM,West Village
13399,13306,Noise - Street/Sidewalk,40.73815366,-74.0090249,1AM,West Village
13413,13522,Noise - Street/Sidewalk,40.72836073,-73.99957065,3AM,West Village
13417,13567,Noise - Street/Sidewalk,40.73754461,-74.00386469,12AM,West Village
13426,13692,Noise - Street/Sidewalk,40.72931039,-73.99788569,4PM,West Village
13431,13785,Noise - Street/Sidewalk,40.73240906,-74.00639735,3PM,West Village
13439,13872,Noise - Street/Sidewalk,40.72690039,-73.99463143,6AM,West Village
13440,13888,Noise - Street/Sidewalk,40.73561763,-73.99271107,12AM,West Village
13441,13907,Noise - Street/Sidewalk,40.73635881,-73.99448273,12PM,West Village
13442,13950,Noise - Street/Sidewalk,40.73524167,-74.00606204,12AM,West Village
13444,13953,Noise - Street/Sidewalk,40.73659773,-73.99911954,10PM,West Village
13447,13974,Noise - Street/Sidewalk,40.73349614,-73.997467,5PM,West Village
13450,13998,Noise - Street/Sidewalk,40.72788314,-74.00014432,11PM,West Village
13454,14029,Noise - Street/Sidewalk,40.72998837,-74.00049791,11PM,West Village
13455,14031,Noise - Street/Sidewalk,40.73706707,-74.00213621,2AM,West Village
13457,14039,Noise - Street/Sidewalk,40.73425368,-74.00296964,8PM,West Village
13459,14064,Noise - Street/Sidewalk,40.72788314,-74.00014432,11PM,West Village
13475,14402,Noise - Street/Sidewalk,40.73506048,-74.00663215,9PM,West Village
13480,14468,Noise - Street/Sidewalk,40.73337262,-74.00257269,3PM,West Village
13481,14473,Noise - Street/Sidewalk,40.72603306,-73.99485519,3PM,West Village
13485,14515,Noise - Street/Sidewalk,40.73508538,-74.00023093,3PM,West Village
13488,14550,Noise - Street/Sidewalk,40.73358925,-74.00734283,9PM,West Village
13492,14574,Noise - Street/Sidewalk,40.7348848,-73.99312611,2AM,West Village
13495,14639,Noise - Street/Sidewalk,40.7272901,-73.99363922,6PM,West Village
13497,14658,Noise - Street/Sidewalk,40.72663962,-73.99412996,10AM,West Village
13510,14851,Noise - Street/Sidewalk,40.73141011,-73.99697276,3PM,West Village
13513,14860,Noise - Street/Sidewalk,40.73358925,-74.00734283,10PM,West Village
13514,14883,Noise - Street/Sidewalk,40.73937514,-74.00805075,7PM,West Village
13517,14893,Noise - Street/Sidewalk,40.73481337,-73.99205444,2PM,West Village
13520,14971,Noise - Street/Sidewalk,40.73141011,-73.99697276,1PM,West Village
13526,15022,Noise - Street/Sidewalk,40.7312755,-73.99403574,4PM,West Village
13529,15042,Noise - Street/Sidewalk,40.72663962,-73.99412996,2PM,West Village
13530,15065,Noise - Street/Sidewalk,40.7308857,-73.99313013,2PM,West Village
13532,15093,Noise - Street/Sidewalk,40.72696348,-73.99388459,7PM,West Village
13539,10285,Noise - Street/Sidewalk,40.74593024,-73.97652746,9PM,Murray Hill-Kips Bay
13544,10464,Noise - Street/Sidewalk,40.74582349,-73.97803964,8AM,Murray Hill-Kips Bay
13546,10540,Noise - Street/Sidewalk,40.74433663,-73.98267029,11PM,Murray Hill-Kips Bay
13550,10750,Noise - Street/Sidewalk,40.74568223,-73.97212827,12AM,Murray Hill-Kips Bay
13551,10884,Noise - Street/Sidewalk,40.74593024,-73.97652746,11AM,Murray Hill-Kips Bay
13555,10972,Noise - Street/Sidewalk,40.74593024,-73.97652746,4AM,Murray Hill-Kips Bay
13560,11161,Noise - Street/Sidewalk,40.74252501,-73.98214389,12AM,Murray Hill-Kips Bay
13569,11468,Noise - Street/Sidewalk,40.74593024,-73.97652746,11PM,Murray Hill-Kips Bay
13573,11625,Noise - Street/Sidewalk,40.7412749,-73.97534185,4AM,Murray Hill-Kips Bay
13579,11734,Noise - Street/Sidewalk,40.74593024,-73.97652746,3PM,Murray Hill-Kips Bay
13580,11837,Noise - Street/Sidewalk,40.74966676,-73.98157173,12PM,Murray Hill-Kips Bay
13582,11917,Noise - Street/Sidewalk,40.74372325,-73.97549973,6PM,Murray Hill-Kips Bay
13583,11921,Noise - Street/Sidewalk,40.74593024,-73.97652746,4AM,Murray Hill-Kips Bay
13591,12122,Noise - Street/Sidewalk,40.74593024,-73.97652746,4AM,Murray Hill-Kips Bay
13593,12126,Noise - Street/Sidewalk,40.74932933,-73.98266538,1AM,Murray Hill-Kips Bay
13596,12213,Noise - Street/Sidewalk,40.7460738,-73.98102416,4PM,Murray Hill-Kips Bay
13601,12551,Noise - Street/Sidewalk,40.74544752,-73.97831405,9PM,Murray Hill-Kips Bay
13605,12689,Noise - Street/Sidewalk,40.74192094,-73.98071499,12AM,Murray Hill-Kips Bay
13619,13045,Noise - Street/Sidewalk,40.74590828,-73.97651665,12AM,Murray Hill-Kips Bay
13622,13277,Noise - Street/Sidewalk,40.74252501,-73.98214389,11PM,Murray Hill-Kips Bay
13626,13329,Noise - Street/Sidewalk,40.74593024,-73.97652746,7AM,Murray Hill-Kips Bay
13629,13600,Noise - Street/Sidewalk,40.74590828,-73.97651665,2AM,Murray Hill-Kips Bay
13630,13602,Noise - Street/Sidewalk,40.7509045,-73.98067269,12PM,Murray Hill-Kips Bay
13632,13750,Noise - Street/Sidewalk,40.74590828,-73.97651665,2AM,Murray Hill-Kips Bay
13635,13952,Noise - Street/Sidewalk,40.74527188,-73.97844042,10PM,Murray Hill-Kips Bay
13651,14447,Noise - Street/Sidewalk,40.74425669,-73.98051222,6PM,Murray Hill-Kips Bay
13665,10771,Noise - Street/Sidewalk,40.73465934,-73.98828737,9PM,Gramercy
13682,11764,Noise - Street/Sidewalk,40.73609748,-73.98721542,9PM,Gramercy
13685,11959,Noise - Street/Sidewalk,40.73609748,-73.98721542,9PM,Gramercy
13692,12531,Noise - Street/Sidewalk,40.73863341,-73.98536736,10PM,Gramercy
